scorer,,,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan
bodyparts,,,nose_tip,nose_tip,left_ear,left_ear,right_ear,right_ear,head_midpoint,head_midpoint,neck,neck,mid_back,mid_back,mouse_center,mouse_center,tail_base,tail_base
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_004865.png,500.7006709748764,152.48093934824274,522.2638462470998,126.7442462813955,496.5271531802525,118.74500384169974,509.74329286322813,121.52734903811566,510.4388791623321,118.74500384169974,521.9160530975478,103.44210526141221,535.4799859300754,91.61713817664456,558.0865406509547,87.0958272324687
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_004973.png,573.0416460816903,185.17349540612977,574.4328186798982,151.08976675003478,553.9130228563308,163.9581132834584,563.3034378942345,159.43680233928254,560.8688858473706,152.82873249779473,551.8262639590189,140.6559722634751,543.1314352202191,127.78762573005147,528.1763297894836,102.05093266320425
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_017543.png,604.965293994914,418.87111330718415,578.0444322361108,430.994661975642,608.1188318754057,443.84463273061345,591.9880175234202,438.3765600689235,594.4486502211807,448.2190908599655,601.0103374152088,457.24141075175396,616.3209408679407,473.64562873682394,633.8187733853488,480.207315930852
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_018804.png,671.9912206067243,431.84326200828275,651.2474634213638,464.59656282727286,677.0861785119005,472.60292524969265,666.5323371368926,465.6883395212392,662.8930814903381,470.41937186175994,654.1588679386074,480.6092876721125,645.0607288222212,490.071352353154,619.58593929634,498.07771477557384
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_026814.png,448.591941438721,493.06370123625624,487.02955763613414,493.6836627878274,469.6706341921411,467.0253160702667,,,,,497.2589232370586,470.43510460390814,508.72821194112544,457.1059312451278,524.8472122819761,438.5070846979924
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_028694.png,563.9047900309604,339.9331979981748,557.7051745152486,371.8612179040906,588.7032520938076,367.21150626730673,,,571.6543094256001,374.9610256619465,575.3740787350272,386.12033359022774,579.0938480444543,399.4495069490081,586.8433674390941,429.2076614244247
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_030327.png,573.542779772939,352.5053863660699,579.0313277782374,385.1980418758912,603.8491100630652,365.8688075963618,590.4856888327733,382.57308413422675,593.3492790964073,384.4821443099827,593.5879116183768,394.26607771073213,593.5879116183768,406.6749688531461,600.9855197994312,435.5495040114554
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_030490.png,559.4634609767385,474.20797257051413,582.1335505638408,452.96967811522876,552.065852795684,445.33343741220483,567.338334201732,448.6742927197778,567.338334201732,444.14027480235734,571.3950870752134,425.04967304479743,580.2244903880849,404.7659086773901,588.8152611789868,374.22094586529425
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_032508.png,581.1988936629007,282.5855477078098,596.1315652515696,250.0051733325324,567.6237376732017,248.9191608533565,581.7418999024886,250.54817957212035,582.0134030222827,244.57511093665283,582.6861701041421,223.29769707046597,584.2430002825676,196.83074705937213,578.0035531607025,169.2770086350227
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_048400.png,525.6227735036348,135.21647017783292,552.9934692420823,149.91554751885096,552.6555594181508,124.23440090006079,550.2901906506306,133.35796614620995,556.5415223933625,133.69587597014137,570.2348956109553,134.00698314336944,583.8585181827588,133.66639257907437,603.6127709118738,154.44241700107463
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_051018.png,460.43300966906895,480.5883254658387,491.11288790941995,493.4279220862499,490.1668123689686,463.9644266836221,,,,,504.08763817846705,478.29071343902825,517.7640622290598,480.4839904632074,540.6911967484285,490.4190820882672
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_051595.png,,,550.0488136001534,464.75441174204553,,,535.0529249919506,470.66828330584383,529.7726825242735,465.810460235581,518.3673587940912,456.51723349246936,,,,
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_052893.png,548.6615959340718,419.4544052859896,556.7149546110768,447.22610742332085,573.2199617803377,429.6895373059811,568.4060013559699,441.036729734848,572.8761074643114,444.4752728951107,582.504028313047,454.44704805987254,589.3854464906907,465.73052112584315,587.7831063420475,492.9703036527766
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_052943.png,556.3580105817933,422.95992679794756,562.6697284957685,457.4887365626354,580.6766884268154,434.65516881501924,571.0234727936769,446.9073271186181,576.2213581345976,449.69190855125424,581.7529885090307,456.0227694503525,586.4519649256656,466.59546638778073,587.2351276617713,492.831418047325
labeled-data,20221117_13_20_37_1118317_maze-rose_overhead.camera-cropped,frame_053887.png,517.1420627803025,470.1196987002569,542.9600658758089,486.7376790167988,548.4343721745898,457.3754906869736,547.4390437566296,470.5635922249459,552.1668537419405,473.0519132698464,564.3596268619526,477.2820590461771,572.7982787340695,479.7640256130619,591.6611416286817,477.282069969034
