scorer,,,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan
bodyparts,,,nose_tip,nose_tip,left_ear,left_ear,right_ear,right_ear,head_midpoint,head_midpoint,neck,neck,mid_back,mid_back,mouse_center,mouse_center,tail_base,tail_base
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_000017.png,390.9787048810271,137.52562324883016,361.6628659551253,115.36830313041605,352.79993790775967,144.0023783603666,369.8440303065398,134.79856846502534,351.7772923638329,129.68534074539133,336.77849105290636,125.25387672170851,312.91676169461425,120.48153085005006,267.2385940658836,113.66389389053802
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_008431.png,301.3450376963243,347.1446389969808,293.0016473562238,316.87670367742425,270.2382746734536,338.8124703301404,286.70903560102437,331.9307156440378,279.6813991625394,323.81456672982773,272.4938513377249,308.7240817827466,266.68938745408707,294.427537845939,239.13151165058284,255.49078366173663
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_008467.png,287.76582989243076,362.7579159406731,284.69016150829304,331.9590716658111,257.3724017443889,351.0606685596807,273.156650343656,349.07869166961626,267.77349484377726,338.15060666053756,262.95802003179847,319.0504814219435,259.27545383682684,302.94513756282674,245.67676192382635,260.5615519202287
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_018292.png,439.3154792848645,274.10800340913187,408.77711396647743,294.17607204692905,438.442954561482,300.2837451106065,431.0834991146547,288.75229883859333,422.301247178906,298.7568268446871,421.69706088084405,311.16450512813077,422.4518689123309,322.7549640257535,444.98688998685066,362.0148692899175
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_018303.png,449.5676447846087,278.47062702604427,414.6666558493092,294.6123344086203,446.51380825277,305.51889345090143,436.6319314604011,292.74048230037897,429.2814449659659,301.81066337652584,427.9320674278392,311.82954711605345,427.1610188370892,324.6384294425752,446.73193943361565,364.8505746409106
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_018314.png,457.85662965674237,277.8162334835074,420.9924600938323,292.4310226001641,452.83961249729305,305.95515581259264,444.7111021951739,292.5133676063821,436.4797739338714,301.3744010148346,433.4938304893465,313.03832262362135,432.1048061192655,326.53159534181634,448.258857699535,366.37749290682996
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_029736.png,181.8614136690297,454.97215801226804,176.52115212081026,479.7152081453373,209.25148925664456,458.8436888123415,187.90561721153523,462.00464091479364,200.23878772648732,474.02297559997476,208.3027838324175,481.8497953498482,224.90512875639143,490.86249688000544,,
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_036378.png,259.20867976582895,169.2219019040994,257.9216347294438,195.882120514935,288.8920333466116,184.81503896217336,271.9413173418035,182.44604055480838,276.8595831219684,193.30803044216466,277.53494777332924,207.67095708617757,276.5130840574943,223.4267296320991,273.91776589594514,266.85346109274553
labeled-data,20210920_11_09_41_1114356_maze-rose_overhead.camera-cropped,frame_040835.png,342.2328340726609,484.14415574620466,316.91599442738305,510.390053727089,307.3931464874162,479.2665994842704,325.58274440136523,490.1869286124791,312.2260998609334,493.37069988910895,301.4585357709575,495.91136107887854,292.7822024427064,498.77794240280156,259.6853744965566,510.74879002866646
