scorer,,,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan
bodyparts,,,nose_tip,nose_tip,left_ear,left_ear,right_ear,right_ear,head_midpoint,head_midpoint,neck,neck,mid_back,mid_back,mouse_center,mouse_center,tail_base,tail_base
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_002486.png,558.0252601244399,205.9232809595248,592.1257400087843,189.2605464705838,565.3878637358324,174.5353392477987,578.950554598924,181.89794285919123,582.8256091312358,178.02288832687938,587.0881691167789,169.1102629025621,603.7509036057199,143.92240844253502,619.2511217349673,126.87216850036282
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_003279.png,588.932538726883,495.2757824635306,615.5696254261698,481.32302276390425,590.6237823268377,464.41058676435705,602.039676626532,471.5983720641646,605.8449747264301,466.10183036431175,609.2274619263396,457.2228014645495,609.6502728263283,436.5050673651042,596.9659458266678,414.5189005656929
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_010721.png,576.3584987566674,282.699006687242,592.4803494351971,256.83687122376716,564.2671107477701,257.8444868911753,577.3661144240755,256.5009993346311,577.3661144240755,253.14228044327075,577.7019863132116,234.66932654078875,577.0302425349395,209.47893485558598,575.092695814729,175.76595159704712
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_011009.png,295.0257974920261,291.3636297013463,330.6165353335972,304.74649519400333,324.51019692211446,280.3211415480724,327.66185545707333,292.139861054168,330.4195566751623,292.139861054168,346.3748280083914,293.91266898008234,377.10349872423996,294.5036049553871,403.3374064972217,297.7041369538733
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_036367.png,677.2326759172784,98.22140837648386,644.109743800208,97.45110762957526,657.975157244563,120.30336312119744,654.12365351002,109.26238574884066,649.7586159442044,111.31652107393029,641.2853077282097,116.70862630229058,623.3116236336754,125.69546834955773,600.7161350576894,137.24997955318693
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_049244.png,230.07172470716395,415.37686943816004,239.42828440184485,386.9173337001723,211.94339029871972,387.69704700806244,225.3934448598235,391.01082856659525,225.3934448598235,386.13762039228226,224.61373155193343,372.29770917723346,223.4441615900983,349.8809515753938,229.87679638019142,318.10763427887326
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_049376.png,273.74666953145464,480.70976074017915,250.7181079124639,460.7516740037205,241.50668326486758,482.75674399520057,246.88001430929876,473.03357353384894,243.04192070613362,469.70722574443914,229.89733963592263,453.74597004497946,223.79451944249104,435.90691529458354,223.79451944249104,411.9650260243153
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_052249.png,586.9493173375915,88.93201211715328,574.797407860772,111.3663065358971,600.0359890818587,115.33904617254964,587.1830079044535,110.19785370158752,586.4819362038677,113.70321220451623,586.0145550701438,128.42571791681686,586.4819362038677,144.78405759715088,584.8461022358342,171.6584727862711
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_053365.png,691.8985899678707,456.4991498420733,666.6602223773695,443.71608054298827,664.6935963313564,467.971135110483,667.6435354003761,456.8269208497421,662.7269702853433,456.17137883440444,638.1441447101797,451.2548137193717,601.1060208435999,437.4884313972801,577.8342792991117,418.8054839601558
labeled-data,20221010_11_43_39_1118018_maze-rose_overhead.camera-cropped,frame_054264.png,260.07683603896555,251.57396533897042,271.86589887732475,283.07923703478343,290.9723321935643,259.7043452117244,282.23215525102916,268.0380022964672,286.50061375784867,271.6966810165982,301.33858856726874,277.5912189545869,325.7297800348085,275.96513952341763,352.9666105068947,269.86734165653263
