scorer,,,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan
bodyparts,,,nose_tip,nose_tip,left_ear,left_ear,right_ear,right_ear,head_midpoint,head_midpoint,neck,neck,mid_back,mid_back,mouse_center,mouse_center,tail_base,tail_base
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_004740.png,232.82823231233488,156.815716819095,239.3057475342087,122.26896896910148,207.22662453064328,129.05493729677877,228.50988883108573,139.23388978829473,223.266186032426,127.82112487356471,221.7239205034084,121.03515654588742,218.9478425511768,111.4731102659785,224.80845156144352,78.16017483919904
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_009290.png,595.8072829508397,177.03654857513982,630.1185931108844,172.06732434506438,610.714955641066,155.0299841276629,611.424844816791,166.1515812140222,620.8900338264585,161.41898670918846,628.9354444846758,155.0299841276629,640.7669307467603,149.1142409966207,665.3764221718958,112.43663358415921
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_019570.png,274.4641160726284,232.881163732178,278.4868214017371,202.59255890124206,250.09125437273462,209.69145065849267,267.83848376586116,215.13393433905148,263.5791487115108,202.82918862648373,259.31981365716047,190.76107263915767,254.1139597018433,176.32665939941475,233.52717360581653,131.60364132873588
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_022191.png,357.5534000408413,283.88173835557967,323.73119349508977,284.12506358252745,335.4108043885867,311.6208142276348,338.5740323389088,293.12809697959807,326.40777099151614,300.9145042419293,320.08131509087195,303.10443128446,312.29490782854066,305.5376835539385,286.01578331817257,328.4102548870367
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_022230.png,359.56801964182705,284.0227092938776,329.724948983868,284.25769410220795,340.7692349753961,307.991159743577,344.99896152534313,292.0121927771107,332.5447666838326,299.2967218353527,324.79026800892984,300.0016762603439,314.21595163406244,301.41158511032614,287.6626682927288,327.0249292183383
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_024750.png,477.4916954922319,341.23907055330386,455.4975693146616,334.00838142430314,464.45599522225626,367.60247857778324,456.0144015785613,350.71929129039324,453.085685416463,353.47573003119163,452.2242983099635,356.74900103588965,451.362911203464,361.05593656838715,445.8500337218673,347.61829770699507
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_034340.png,666.3536645547151,519.3297421556798,670.8056547712036,486.22519952025215,643.8654062816831,493.302722428516,660.98844557587,500.1519381461907,656.1939945734977,488.73657861673286,652.7693867146603,481.3165949225853,648.0890893075825,469.6729282025383,635.8746546110627,427.7785587294281
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_039523.png,497.9545325345098,278.3811149095904,510.01562151957114,302.9671809176,529.9628071487109,286.7310995915559,513.7267258226668,287.6588756673299,520.2211583530845,297.4005244629563,527.6433669592761,305.75050914492186,541.0961200579983,313.17271775111345,580.0627152405042,317.3477100920962
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_040550.png,631.0447806714039,66.96477780640214,615.599944086255,98.15729090974206,641.6441783278786,102.24563000581088,632.2561404035725,88.6178330189148,630.8933607048829,102.39704997233196,631.4990405709672,111.17940803055386,636.4958994661624,124.65578505092888,661.3287739756174,153.8798385894949
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_044840.png,350.9511234250472,126.61009347873126,333.68077007230005,99.19934916657297,319.10395806814654,119.48013108539529,337.4834166820792,118.68791304169129,328.6105745925945,110.76573260465133,321.32216859051766,106.48775516864976,311.9739956748105,103.63577021131536,281.2359355790955,111.87483786583692
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_052385.png,302.87091171722244,250.44684756891476,279.35054266858896,270.57252417753926,311.3576428172448,281.726513623283,298.26382912006744,269.84509008325165,295.8390488057753,281.726513623283,301.1735654972179,293.6079371633144,301.4160435286473,305.48936070334577,305.2956920315146,339.4362851034353
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_053352.png,385.4771058012865,281.6662791312118,363.61166530427647,275.37168262449677,378.51992018860153,308.5011379229969,370.23755636397647,289.6173484028518,362.61778164532143,293.26158848568684,354.0041232677114,292.93029393270183,347.70952676099637,292.93029393270183,314.5800714624963,291.60511572076183
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_055105.png,299.5540371125469,485.2717221212873,286.4262398970749,451.37813658315946,258.49983491143433,472.6212993500142,280.2203721224881,475.4855460152081,271.86631934900583,459.0161276903432,267.56994935121503,447.5591410295676,265.4217643523196,436.3408415908915,256.18765879615023,396.34100888945727
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_058282.png,314.7520036490455,76.43319871143082,313.6743051257755,99.34583967099478,325.96187127612063,81.04169984700617,314.8765577337908,88.51494493172294,321.72703239478113,91.00602662662853,332.812345937111,95.11631142322275,344.39587581842204,108.31904440622239,332.0101275050753,149.82780809825448
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_059021.png,71.77845328687373,55.82584574828341,99.75533719331294,90.49805229899866,115.77628780640205,63.716761721894464,95.4512012077069,69.93384703443651,115.29805047466805,79.02035633738258,133.4710690805602,87.15039097686062,152.60056234992032,93.60659495526967,219.79290745854786,117.99669887370383
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_059044.png,119.44735325071574,83.5031080132104,146.3494088987605,113.1353621838504,156.21009529268468,83.08374650712902,133.67138353514366,91.53576341620692,158.08832127247976,96.23132836569462,173.11412911084045,97.17044135559216,189.07904993909867,101.3964498101311,241.19982087841225,117.36137063838935
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_059642.png,212.39360862401867,149.8126048483898,218.04377613345252,121.30494150533711,182.34499050566583,130.03701856537126,208.0275700940016,138.51226982952207,200.83644780926755,120.27763832180366,195.35557663708028,111.95517429178432,188.52787303172525,102.19881163432696,198.48543222958338,75.64532044003865
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_063328.png,288.48784424579907,413.78302859433035,270.6441652907951,441.06129642209504,299.9734306995947,444.5479923098544,287.4623454552816,433.8828048884727,285.0011483580397,446.59898989088936,281.5144524702803,457.4692770703746,275.56655948527896,466.0834669107213,257.722880530275,485.7730436886567
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_063605.png,287.3406289628889,410.9341284444392,269.5893161676319,439.29293303198386,302.0612298174923,442.7566038213023,287.9900672358861,432.1491120290146,285.3923141438973,445.35435691329116,283.01104047624085,453.14761618925763,280.6297668085844,458.9925606462325,257.4664684050174,486.4854475364476
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_063730.png,264.28827625169225,390.50730313994325,254.83827480128753,421.21980785375865,278.4632784272994,409.0135559803192,265.07577637255935,407.4385557385851,271.76952739992936,418.8573074911575,280.43202872946705,428.70105900199576,285.15702945466944,437.36356033153345,277.2820282459988,475.1635661331525
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_063763.png,260.21636399202436,377.4330796146717,255.52643182266337,407.77969953406637,280.63136284688983,396.1928082921157,263.5269043468674,394.53753811469414,270.1479850565535,404.4691591792233,275.94143067752884,416.3319287840776,278.42433594366116,425.1600363969924,278.97609266946836,455.7825346792906
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_063790.png,285.49589453320914,363.0821809844522,261.3794712433556,390.6437458163888,288.1460342998936,389.3186684373523,275.69030693695015,379.51309583248195,275.69030693695015,393.0288850986546,275.69030693695015,399.3892565180299,275.69030693695015,412.1099993567807,272.5101212272625,447.88708859076706
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_076450.png,265.0624570772993,314.1282946885736,249.2763859576775,342.2955980588792,280.538997390654,340.1288824150095,264.75292627103215,329.29530419566123,265.0624570772993,340.4384132212766,266.3005803023676,346.9385601528856,267.53870352743604,357.7721383722339,278.6818125530515,385.9394417425395
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_090220.png,716.3629200632411,143.49683276002753,707.5900177779902,115.99715828895272,688.0196972955075,133.0368338814592,705.2280825473457,130.33747933215125,698.4796961740758,122.40812534355912,695.4429223061044,118.52780317892893,690.8877615041472,113.80393271764001,671.4861506809963,104.86232077305739
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_091670.png,579.0096476616659,260.097536710296,596.6950859015417,283.6781210301304,609.6644072774507,262.92720682867616,595.7518625287483,269.5297704382298,607.5421546886655,275.6607223613867,618.3892234757893,277.7829749501718,630.1795156357065,281.0842567549486,652.5810707395491,308.6735404091548
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_099280.png,435.73783703616675,331.9841099698052,417.4187160188179,295.34586793510755,393.25871583651735,323.4882857298753,413.70179291384864,318.1783955799191,400.95805655395384,309.41707683249143,391.4002542840327,303.04520865254403,378.39102341664005,299.5937800550725,335.9119022169906,294.2838899051163
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_103780.png,306.5269355833886,431.40470336561583,280.02700055484206,440.7576216109852,302.13389822571514,461.4474104568024,294.48151057041287,446.5677677937148,287.39596644513307,454.928709861545,274.50027613712376,460.3137233967577,261.8880075941257,463.99820634190314,231.8453005029392,456.62924045161213
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_108330.png,314.0545469009802,256.37124255874716,290.0939650177191,278.55696652472966,320.85816891721487,289.2061140284012,308.7299731491444,276.1904893016915,306.0676862732265,288.6144947226417,303.99701870306814,297.19297465615495,299.2640642569919,309.6169800771052,287.1358684889214,337.718897100683
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_118590.png,211.60192186267173,280.4368256723192,249.37386614707466,293.0990115403861,242.93546655314236,264.3408266874884,235.63861368001906,277.21762587535306,250.23231942626563,277.64685251494853,265.04063849231,274.64226603778013,279.41973091875883,270.9938396012185,314.40170204579107,278.93453243373506
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_121030.png,389.13150214093093,288.78965738696166,361.07659033710036,280.99662633034205,368.479969840889,310.99979589832753,366.921363629565,296.97233999641225,359.1283325729455,298.14129465490515,351.72495306915687,299.31024931339806,340.4250580370584,300.868855524722,310.032236916242,310.2204927926655
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_122270.png,300.854516015901,275.67936278434524,269.84393066590144,286.3726680774485,285.67002249969437,309.8979397222758,288.6641479817633,290.22225798296574,278.3985749003841,298.77690221744837,270.91326119521176,303.0542243346897,259.79222369038433,306.9038142402069,233.70055877521224,296.63824115882767
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_146220.png,608.2790287078564,410.1803684400152,615.4281561430237,448.60692840403914,633.8967353505391,428.9468279573292,620.7900017193991,429.54258857692645,627.9391291545663,437.5853569414897,636.2797778289281,446.52176623544875,649.0886311502694,456.0539361490051,675.0042181027508,475.714036595715
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_151690.png,153.829099559015,88.57210681733109,,,,,166.08097805396005,101.69911949048654,,,189.47243985988604,91.25047477592285,214.34709769833438,91.40402204653056,261.02546796307695,100.9239528242083
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_157580.png,260.1050859054188,436.23724474068837,226.35659724362856,449.70495148365626,253.7673415557868,465.07398153151377,246.16204833622845,450.8140567448419,239.03208594289248,459.2115680081042,231.1099055058525,465.707755966477,225.08904837370216,471.0948386636642,232.3170087964543,503.53638117044113
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_173010.png,318.84670778937493,264.52316361523157,285.42116468359086,278.73402325900804,316.84517826208247,299.3497773901204,306.83753062562016,281.7363175499467,297.43034184734563,292.3444240445968,291.8260591709267,300.3505421537666,286.2217764945078,309.75773093204117,270.0093873234389,343.3834269905545
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_194470.png,142.50696120086306,74.20550558015385,161.61554663873753,105.05973527800624,179.32166709034604,73.6795812103041,168.27725532350112,87.17830670311452,182.47721330944458,93.31409101802834,196.15124692553817,98.22271846995942,206.31911807596683,101.02764844249145,258.91155506094253,110.31897897650381
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_206140.png,595.6865539240584,300.22220051065347,582.2440682904373,281.8915382829883,580.8183501171744,311.83161992150815,586.1138747607222,296.1487200156168,578.1705877954006,295.33402391660945,566.5611683845459,292.48258757008375,555.7664450726986,288.409107075047,538.6578269935444,259.89474360979
labeled-data,20220531_11_06_17_1117217_maze-rose_overhead.camera-cropped,frame_210280.png,553.0572492649972,331.66580278798983,559.2602158490856,305.8718416111581,532.7679495661556,308.4494675197676,550.5249280476871,319.0463740329396,546.2288848666715,309.3086761559707,544.367266154898,301.7189998695097,543.2216546399604,292.9837120681111,572.7211511496016,261.9089997254309
