scorer,,,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan,tristan
bodyparts,,,nose_tip,nose_tip,left_ear,left_ear,right_ear,right_ear,head_midpoint,head_midpoint,neck,neck,mid_back,mid_back,mouse_center,mouse_center,tail_base,tail_base
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_008954.png,240.58230832028545,148.661786465695,222.63812770453407,167.32373430607643,253.50211836362644,169.47703597996662,238.07012303408027,170.5536868169117,237.35235580945022,176.29582461395216,234.840170523245,196.03442329127867,232.68686884935482,229.05171562426122,236.63458858482016,260.99235712029866
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_011455.png,315.144967637527,447.42563161450687,292.5395168777979,461.69120733666597,311.41397091019303,472.2257863314911,,,297.14115102083866,471.57845816570875,291.7824593659811,476.01294671625294,272.5272922771765,484.1622937111775,244.86524963944038,499.5851541122977
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_011604.png,264.92787650738154,255.90324669718433,224.52062366164645,276.35911631888473,254.50284659597472,287.18110211174877,240.31007834303827,282.213633223221,239.24562072406803,285.5844156832934,232.50405580392322,303.1479663963023,226.64953889958693,330.2916356800432,224.34321405848476,358.14494337643106
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_012440.png,484.0814175980938,456.27637723873727,472.700915902397,488.63541016468014,503.2349310079059,481.74063256021043,,,,,496.5863954607387,491.59031485231003,504.4661412944184,495.7764298264524,519.9793909044753,502.42496537361967
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_028942.png,,,590.4587283283176,393.2341881281858,560.7238367516128,395.0441380502461,578.0476431484756,395.30270232482616,578.0476431484756,390.64854538238535,577.0133860501554,371.2562247888822,575.9791289518353,339.452819015537,570.716833671163,309.9512036378896
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_029221.png,606.1344497111027,435.787841179025,584.8219512883026,425.01185883041825,572.6091712932149,449.4374188205936,579.3142269767924,435.0694423557846,576.9195642326575,431.23798196516884,567.8198458049452,420.940932165389,549.3809426751069,402.0230964867237,528.7868430755473,378.5554015942023
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_036408.png,208.60328151366102,372.80329731088216,204.30079139974666,413.67695339306874,233.12747516297296,402.9207281082828,,,,,225.81324196931854,425.723925712029,233.12747516297296,448.9573723271666,235.7089692313216,475.6328110334358
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_037848.png,,,645.0055711090979,117.20648664518275,646.1600064222393,145.29774593162608,646.1600064222393,133.36858102916386,640.0030180854847,133.75339280021103,622.686488388362,133.75339280021103,598.0585350413432,137.98632228172988,573.0457699232772,154.53322843675818
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_042206.png,265.19161297663,137.30296612953606,228.93727528129645,146.15610414542843,247.56270342647875,166.82692362120798,236.95625736809308,160.91179024249288,235.1205263195263,163.35943164058187,228.57689126727965,178.97662581440312,222.6101706790156,195.0121873953628,215.74432597498583,227.96828841688446
labeled-data,20221115_13_27_52_1118213_maze-rose_overhead.camera-cropped,frame_049855.png,511.97456182093003,94.16884574347522,517.028231678284,121.5181179126847,541.107482175088,106.35710834062293,527.1355713929918,111.11350350048544,531.0001424603801,117.05899745031358,543.4341024235171,134.69649430128825,556.7409382139051,151.17162169624092,565.0800446209528,176.18900197187085
